timestamp,close,high,low,open,volume
2026-02-24 10:00:00,97.7699966430664,97.78500366210938,97.71499633789062,97.74500274658203,332
2026-02-24 11:00:00,97.79499816894531,97.80999755859375,97.76499938964844,97.76499938964844,284
2026-02-24 12:00:00,97.80500030517578,97.875,97.79499816894531,97.80999755859375,527
2026-02-24 13:00:00,97.875,97.90499877929688,97.80000305175781,97.80999755859375,770
2026-02-24 14:00:00,97.8499984741211,97.92500305175781,97.83499908447266,97.87000274658203,1045
2026-02-24 15:00:00,97.82499694824219,97.9000015258789,97.7750015258789,97.86000061035156,699
2026-02-24 16:00:00,97.68499755859375,97.83000183105469,97.66999816894531,97.83000183105469,988
2026-02-24 17:00:00,97.72000122070312,97.74500274658203,97.68499755859375,97.68499755859375,415
2026-02-24 18:00:00,97.76499938964844,97.7750015258789,97.70500183105469,97.72000122070312,438
2026-02-24 19:00:00,97.76499938964844,97.78500366210938,97.7249984741211,97.7699966430664,571
2026-02-24 20:00:00,97.80000305175781,97.80000305175781,97.73500061035156,97.7699966430664,534
2026-02-24 21:00:00,97.83499908447266,97.83499908447266,97.79000091552734,97.80500030517578,0
2026-02-25 01:00:00,97.77999877929688,97.79000091552734,97.73999786376953,97.77999877929688,374
2026-02-25 02:00:00,97.6500015258789,97.7750015258789,97.6449966430664,97.7750015258789,593
2026-02-25 03:00:00,97.70500183105469,97.74500274658203,97.63500213623047,97.6500015258789,439
2026-02-25 04:00:00,97.66000366210938,97.7300033569336,97.6500015258789,97.70500183105469,377
2026-02-25 05:00:00,97.5999984741211,97.66500091552734,97.58499908447266,97.66500091552734,1572
2026-02-25 06:00:00,97.59500122070312,97.625,97.57499694824219,97.5999984741211,293
2026-02-25 07:00:00,97.66000366210938,97.66000366210938,97.57499694824219,97.58999633789062,1159
2026-02-25 08:00:00,97.73999786376953,97.73999786376953,97.63999938964844,97.65499877929688,2070
2026-02-25 09:00:00,97.7699966430664,97.78500366210938,97.7300033569336,97.74500274658203,1074
2026-02-25 10:00:00,97.83999633789062,97.84500122070312,97.76499938964844,97.7750015258789,1930
2026-02-25 11:00:00,97.88999938964844,97.93499755859375,97.83499908447266,97.8550033569336,671
2026-02-25 12:00:00,97.79499816894531,97.88999938964844,97.79000091552734,97.88999938964844,811
2026-02-25 13:00:00,97.88999938964844,97.8949966430664,97.75499725341797,97.79499816894531,1051
2026-02-25 14:00:00,97.80000305175781,97.8949966430664,97.76499938964844,97.88500213623047,1969
2026-02-25 15:00:00,97.66000366210938,97.80500030517578,97.66000366210938,97.80000305175781,1928
2026-02-25 16:00:00,97.62999725341797,97.67500305175781,97.61000061035156,97.66999816894531,1182
2026-02-25 17:00:00,97.6050033569336,97.63500213623047,97.55000305175781,97.63500213623047,1717
2026-02-25 18:00:00,97.62999725341797,97.62999725341797,97.58000183105469,97.5999984741211,240
2026-02-25 19:00:00,97.62999725341797,97.6500015258789,97.58999633789062,97.62999725341797,734
2026-02-25 20:00:00,97.62999725341797,97.63999938964844,97.6050033569336,97.625,623
2026-02-25 21:00:00,97.5999984741211,97.65499877929688,97.58499908447266,97.63500213623047,0
2026-02-26 01:00:00,97.44999694824219,97.52999877929688,97.44000244140625,97.52999877929688,420
2026-02-26 02:00:00,97.5250015258789,97.55500030517578,97.43499755859375,97.44499969482422,125
2026-02-26 03:00:00,97.54000091552734,97.54499816894531,97.48999786376953,97.5250015258789,157
2026-02-26 04:00:00,97.5250015258789,97.58000183105469,97.5250015258789,97.54000091552734,339
2026-02-26 05:00:00,97.51499938964844,97.54000091552734,97.48500061035156,97.5250015258789,123
2026-02-26 06:00:00,97.5250015258789,97.55500030517578,97.5,97.51499938964844,179
2026-02-26 07:00:00,97.55000305175781,97.5999984741211,97.52999877929688,97.53500366210938,433
2026-02-26 08:00:00,97.6500015258789,97.66500091552734,97.55000305175781,97.55000305175781,758
2026-02-26 09:00:00,97.68499755859375,97.69000244140625,97.62999725341797,97.65499877929688,218
2026-02-26 10:00:00,97.66999816894531,97.71499633789062,97.66999816894531,97.69000244140625,352
2026-02-26 11:00:00,97.69000244140625,97.69000244140625,97.62999725341797,97.66999816894531,342
2026-02-26 12:00:00,97.61499786376953,97.69000244140625,97.61499786376953,97.68499755859375,194
2026-02-26 13:00:00,97.6500015258789,97.66000366210938,97.55999755859375,97.61000061035156,541
2026-02-26 14:00:00,97.58499908447266,97.69000244140625,97.55500030517578,97.65499877929688,852
2026-02-26 15:00:00,97.70500183105469,97.83999633789062,97.58499908447266,97.58999633789062,3794
2026-02-26 16:00:00,97.75499725341797,97.80000305175781,97.69499969482422,97.69999694824219,997
2026-02-26 17:00:00,97.91999816894531,97.93499755859375,97.74500274658203,97.75,2000
2026-02-26 18:00:00,97.8499984741211,97.94499969482422,97.82499694824219,97.91999816894531,1363
2026-02-26 19:00:00,97.73999786376953,97.8550033569336,97.7249984741211,97.8550033569336,866
2026-02-26 20:00:00,97.70999908447266,97.74500274658203,97.69000244140625,97.73500061035156,971
2026-02-26 21:00:00,97.7249984741211,97.73999786376953,97.69499969482422,97.70999908447266,0
2026-02-27 01:00:00,97.76499938964844,97.7699966430664,97.66999816894531,97.73500061035156,617
2026-02-27 02:00:00,97.68000030517578,97.76000213623047,97.67500305175781,97.76000213623047,63
2026-02-27 03:00:00,97.66000366210938,97.68000030517578,97.63999938964844,97.68000030517578,120
2026-02-27 04:00:00,97.5999984741211,97.66500091552734,97.58000183105469,97.6500015258789,242
2026-02-27 05:00:00,97.62999725341797,97.6449966430664,97.58999633789062,97.58999633789062,304
2026-02-27 06:00:00,97.68000030517578,97.69499969482422,97.62000274658203,97.62999725341797,558
2026-02-27 07:00:00,97.62999725341797,97.73999786376953,97.59500122070312,97.68499755859375,556
2026-02-27 08:00:00,97.6500015258789,97.66000366210938,97.55999755859375,97.62000274658203,492
2026-02-27 09:00:00,97.72000122070312,97.73500061035156,97.63999938964844,97.66000366210938,1327
2026-02-27 10:00:00,97.71499633789062,97.73999786376953,97.67500305175781,97.72000122070312,275
2026-02-27 11:00:00,97.70999908447266,97.73999786376953,97.68000030517578,97.72000122070312,554
2026-02-27 12:00:00,97.69000244140625,97.71499633789062,97.6449966430664,97.70500183105469,504
2026-02-27 13:00:00,97.79000091552734,97.80999755859375,97.67500305175781,97.69000244140625,1963
2026-02-27 14:00:00,97.75,97.80000305175781,97.5999984741211,97.79000091552734,2244
2026-02-27 15:00:00,97.66500091552734,97.75499725341797,97.56999969482422,97.75,2128
2026-02-27 16:00:00,97.58000183105469,97.68000030517578,97.53500366210938,97.66500091552734,1398
2026-02-27 17:00:00,97.59500122070312,97.61000061035156,97.53500366210938,97.57499694824219,1015
2026-02-27 18:00:00,97.57499694824219,97.61499786376953,97.56500244140625,97.59500122070312,308
2026-02-27 19:00:00,97.56999969482422,97.58499908447266,97.53500366210938,97.57499694824219,996
2026-02-27 20:00:00,97.59500122070312,97.61000061035156,97.51000213623047,97.55999755859375,1202
2026-02-27 21:00:00,97.61499786376953,97.63999938964844,97.58499908447266,97.6050033569336,571
2026-03-01 23:00:00,98.02999877929688,98.04000091552734,97.80000305175781,97.81999969482422,1292
2026-03-02 00:00:00,97.88500213623047,98.05999755859375,97.87999725341797,98.03500366210938,794
2026-03-02 01:00:00,97.76499938964844,97.91000366210938,97.75,97.88999938964844,1007
2026-03-02 02:00:00,97.78500366210938,97.8550033569336,97.75,97.76499938964844,357
2026-03-02 03:00:00,97.77999877929688,97.79499816894531,97.71499633789062,97.77999877929688,587
2026-03-02 04:00:00,97.84500122070312,97.86499786376953,97.7699966430664,97.77999877929688,295
2026-03-02 05:00:00,97.98500061035156,97.98500061035156,97.83499908447266,97.83499908447266,297
2026-03-02 06:00:00,98.22000122070312,98.23500061035156,97.98999786376953,97.98999786376953,1312
2026-03-02 07:00:00,98.34500122070312,98.42500305175781,98.20500183105469,98.21499633789062,1706
2026-03-02 08:00:00,98.33000183105469,98.52999877929688,98.30000305175781,98.34500122070312,1553
2026-03-02 09:00:00,98.23500061035156,98.33999633789062,98.16000366210938,98.33499908447266,807
2026-03-02 10:00:00,98.16500091552734,98.2249984741211,98.11000061035156,98.2249984741211,627
2026-03-02 11:00:00,98.19999694824219,98.25,98.13999938964844,98.16500091552734,897
2026-03-02 12:00:00,98.44499969482422,98.45500183105469,98.19999694824219,98.20500183105469,2437
2026-03-02 13:00:00,98.5,98.52999877929688,98.36000061035156,98.44000244140625,7508
2026-03-02 14:00:00,98.36000061035156,98.54000091552734,98.29499816894531,98.50499725341797,5196
2026-03-02 15:00:00,98.6500015258789,98.66000366210938,98.37000274658203,98.37000274658203,3207
2026-03-02 16:00:00,98.56500244140625,98.7249984741211,98.52999877929688,98.6500015258789,3040
2026-03-02 17:00:00,98.41999816894531,98.58000183105469,98.41999816894531,98.56500244140625,1402
2026-03-02 18:00:00,98.5,98.56500244140625,98.42500305175781,98.42500305175781,1074
2026-03-02 19:00:00,98.33999633789062,98.50499725341797,98.33000183105469,98.50499725341797,1174
2026-03-02 20:00:00,98.5199966430664,98.62000274658203,98.32499694824219,98.33999633789062,3903
2026-03-02 21:00:00,98.51499938964844,98.5199966430664,98.51000213623047,98.51499938964844,0
