timestamp,open,high,low,close,volume
2026-02-24 03:45:00,63672.47,63689.81,63525.84,63552.32,133.17639
2026-02-24 03:50:00,63552.31,63656.0,63342.9,63623.78,226.97108
2026-02-24 03:55:00,63623.78,63667.25,63550.0,63595.51,44.12186
2026-02-24 04:00:00,63595.51,63628.52,63490.56,63503.66,69.62206
2026-02-24 04:05:00,63503.67,63512.25,63232.0,63311.33,234.94005
2026-02-24 04:10:00,63311.32,63435.96,63000.0,63012.06,312.90184
2026-02-24 04:15:00,63012.06,63029.99,62868.69,62975.4,463.61571
2026-02-24 04:20:00,62975.4,63394.15,62975.39,63278.36,275.23893
2026-02-24 04:25:00,63278.35,63372.29,63139.74,63220.71,115.11644
2026-02-24 04:30:00,63220.71,63231.63,62986.16,63152.21,131.5825
2026-02-24 04:35:00,63152.21,63317.59,63148.11,63313.68,60.65765
2026-02-24 04:40:00,63313.68,63367.81,63264.5,63338.78,78.0983
2026-02-24 04:45:00,63338.78,63394.16,63296.17,63333.28,109.85378
2026-02-24 04:50:00,63333.29,63355.37,63247.62,63269.87,150.84081
2026-02-24 04:55:00,63269.87,63378.84,63239.75,63378.84,94.44243
2026-02-24 05:00:00,63378.84,63382.2,63280.0,63382.2,60.13224
2026-02-24 05:05:00,63382.2,63551.58,63375.85,63501.1,87.02727
2026-02-24 05:10:00,63501.1,63550.77,63490.0,63497.07,58.21337
2026-02-24 05:15:00,63497.06,63497.07,63244.26,63262.97,66.05249
2026-02-24 05:20:00,63262.97,63271.84,62700.8,62715.52,332.86403
2026-02-24 05:25:00,62715.52,62893.36,62715.52,62820.77,111.65356
2026-02-24 05:30:00,62820.77,62999.0,62728.04,62947.4,110.30839
2026-02-24 05:35:00,62947.41,63084.56,62900.1,62963.15,153.99484
2026-02-24 05:40:00,62963.14,63000.0,62900.0,62989.98,41.98652
2026-02-24 05:45:00,62989.99,63070.89,62952.68,63000.86,109.80942
2026-02-24 05:50:00,63000.87,63079.57,62952.69,63073.26,75.66734
2026-02-24 05:55:00,63073.25,63105.84,63050.0,63104.79,66.3609
2026-02-24 06:00:00,63104.79,63127.3,62900.0,62910.2,75.02392
2026-02-24 06:05:00,62910.2,63220.0,62910.19,63220.0,61.37193
2026-02-24 06:10:00,63220.0,63229.34,63100.0,63145.35,53.43427
2026-02-24 06:15:00,63145.36,63249.25,63109.94,63224.98,62.98776
2026-02-24 06:20:00,63224.99,63267.0,63186.46,63265.86,56.23635
2026-02-24 06:25:00,63265.86,63316.64,63173.05,63211.11,55.74232
2026-02-24 06:30:00,63211.11,63321.15,63187.08,63308.97,45.49521
2026-02-24 06:35:00,63308.98,63322.28,63170.0,63244.06,36.05964
2026-02-24 06:40:00,63244.06,63317.92,63238.55,63260.01,27.5684
2026-02-24 06:45:00,63260.01,63260.01,63111.31,63209.37,39.46771
2026-02-24 06:50:00,63209.37,63239.11,63037.05,63052.55,93.08794
2026-02-24 06:55:00,63052.55,63090.88,62919.5,63082.79,71.47223
2026-02-24 07:00:00,63082.79,63160.56,62925.64,62934.41,40.91942
2026-02-24 07:05:00,62934.42,63318.6,62866.42,63318.59,208.20471
2026-02-24 07:10:00,63318.6,63367.2,63234.77,63327.48,49.12022
2026-02-24 07:15:00,63327.48,63346.3,63196.0,63210.21,54.87427
2026-02-24 07:20:00,63210.2,63286.33,63155.57,63255.51,49.49566
2026-02-24 07:25:00,63255.51,63294.33,63202.35,63274.86,55.32331
2026-02-24 07:30:00,63274.87,63300.0,63200.0,63232.21,104.49564
2026-02-24 07:35:00,63232.21,63238.82,63175.85,63219.28,73.23772
2026-02-24 07:40:00,63219.28,63219.28,63087.85,63096.48,64.90749
2026-02-24 07:45:00,63096.47,63107.11,63005.31,63039.55,61.00378
2026-02-24 07:50:00,63039.76,63111.0,63030.93,63080.01,65.3926
2026-02-24 07:55:00,63080.01,63200.0,63071.66,63192.96,63.98643
2026-02-24 08:00:00,63192.79,63192.79,63009.92,63129.15,84.98416
2026-02-24 08:05:00,63129.15,63200.0,63086.08,63195.57,57.36178
2026-02-24 08:10:00,63195.57,63274.65,63195.56,63218.67,69.38404
2026-02-24 08:15:00,63218.66,63242.69,63095.07,63108.98,51.3191
2026-02-24 08:20:00,63108.98,63323.34,63087.19,63319.46,49.12405
2026-02-24 08:25:00,63319.46,63319.46,63219.13,63298.21,60.53451
2026-02-24 08:30:00,63298.21,63425.94,63267.48,63371.91,81.21282
2026-02-24 08:35:00,63371.9,63380.0,63289.53,63363.47,39.48547
2026-02-24 08:40:00,63363.48,63415.96,63330.15,63381.79,36.60719
2026-02-24 08:45:00,63381.79,63422.82,63352.49,63354.89,43.45606
2026-02-24 08:50:00,63354.89,63397.08,63345.22,63397.08,42.36412
2026-02-24 08:55:00,63397.07,63444.66,63358.07,63392.15,53.31326
2026-02-24 09:00:00,63392.15,63411.8,63287.97,63331.99,64.18781
2026-02-24 09:05:00,63332.0,63371.88,63240.41,63249.44,55.13566
2026-02-24 09:10:00,63249.43,63285.3,63212.29,63285.29,40.38055
2026-02-24 09:15:00,63285.29,63300.0,63171.19,63171.4,23.24956
2026-02-24 09:20:00,63171.4,63211.7,63115.56,63149.22,31.6598
2026-02-24 09:25:00,63149.23,63169.16,63100.0,63144.83,79.04946
2026-02-24 09:30:00,63144.83,63183.05,63085.31,63090.76,56.44116
2026-02-24 09:35:00,63090.76,63102.47,62908.92,63058.88,150.41966
2026-02-24 09:40:00,63058.88,63200.0,63054.77,63150.18,40.10586
2026-02-24 09:45:00,63150.18,63153.15,63050.39,63143.85,49.27377
2026-02-24 09:50:00,63143.85,63257.59,63140.03,63218.11,44.43445
2026-02-24 09:55:00,63218.11,63250.0,63175.22,63249.99,22.83292
2026-02-24 10:00:00,63250.0,63250.0,63155.44,63189.97,49.91958
2026-02-24 10:05:00,63189.96,63214.0,63112.7,63190.66,61.74595
2026-02-24 10:10:00,63190.66,63282.86,63154.97,63219.31,36.30337
2026-02-24 10:15:00,63219.31,63270.61,63156.24,63257.71,23.11732
2026-02-24 10:20:00,63257.72,63302.32,63254.52,63257.85,34.66111
2026-02-24 10:25:00,63257.85,63307.84,63257.84,63269.99,24.49327
2026-02-24 10:30:00,63269.99,63300.0,63200.0,63237.33,29.29633
2026-02-24 10:35:00,63237.34,63280.02,63166.71,63174.15,75.77515
2026-02-24 10:40:00,63174.14,63212.82,63150.0,63205.91,24.74367
2026-02-24 10:45:00,63205.92,63222.0,63165.49,63188.07,24.89795
2026-02-24 10:50:00,63188.07,63369.71,63188.06,63320.44,44.33775
2026-02-24 10:55:00,63320.43,63320.44,63277.6,63284.5,17.90066
2026-02-24 11:00:00,63284.51,63317.95,63281.88,63305.16,20.05962
2026-02-24 11:05:00,63305.16,63305.16,63183.42,63193.37,35.06154
2026-02-24 11:10:00,63193.6,63240.74,63190.0,63197.35,25.3103
2026-02-24 11:15:00,63197.35,63231.86,63183.33,63212.39,27.94664
2026-02-24 11:20:00,63212.4,63221.9,63148.38,63166.01,28.32209
2026-02-24 11:25:00,63166.01,63237.32,63147.06,63170.01,45.18912
2026-02-24 11:30:00,63170.01,63180.0,63063.63,63136.7,62.29201
2026-02-24 11:35:00,63136.7,63250.0,63070.44,63250.0,73.98549
2026-02-24 11:40:00,63249.99,63250.0,63190.65,63201.35,37.77947
2026-02-24 11:45:00,63201.34,63237.47,63150.03,63216.49,57.61805
2026-02-24 11:50:00,63216.5,63231.25,63182.8,63205.28,18.47058
2026-02-24 11:55:00,63205.28,63240.0,63188.4,63227.1,29.04891
2026-02-24 12:00:00,63227.11,63234.6,63101.7,63144.61,46.095
2026-02-24 12:05:00,63144.62,63225.36,63144.62,63206.01,35.45545
2026-02-24 12:10:00,63206.01,63306.92,63206.01,63264.4,48.81613
2026-02-24 12:15:00,63264.39,63312.63,63222.89,63235.26,22.90126
2026-02-24 12:20:00,63235.26,63289.14,63225.28,63282.8,26.37229
2026-02-24 12:25:00,63282.8,63343.59,63272.0,63324.02,39.35614
2026-02-24 12:30:00,63324.03,63340.48,63257.46,63263.12,41.57035
2026-02-24 12:35:00,63263.13,63266.96,63088.01,63093.67,76.28139
2026-02-24 12:40:00,63093.67,63129.39,63080.4,63113.58,48.98206
2026-02-24 12:45:00,63113.58,63119.61,63003.25,63017.37,64.27323
2026-02-24 12:50:00,63017.37,63135.81,62974.03,63056.0,81.05593
2026-02-24 12:55:00,63055.99,63065.05,62965.21,62969.05,110.99929
2026-02-24 13:00:00,62969.04,63061.98,62910.57,62974.92,135.71041
2026-02-24 13:05:00,62974.92,63042.7,62921.0,63030.66,40.99583
2026-02-24 13:10:00,63030.67,63097.65,63030.66,63079.86,77.30425
2026-02-24 13:15:00,63079.86,63100.0,62978.5,63024.74,92.02596
2026-02-24 13:20:00,63024.74,63029.28,62851.63,62929.36,133.23441
2026-02-24 13:25:00,62929.37,62976.95,62884.74,62920.29,49.57741
2026-02-24 13:30:00,62920.3,62951.48,62510.28,62696.0,550.8778
2026-02-24 13:35:00,62696.0,62991.16,62614.04,62950.28,943.54948
2026-02-24 13:40:00,62950.28,63091.57,62918.17,62931.54,136.39161
2026-02-24 13:45:00,62931.54,63030.02,62890.39,62934.47,70.61936
2026-02-24 13:50:00,62934.47,62997.71,62899.76,62976.0,57.7748
2026-02-24 13:55:00,62976.01,63020.0,62900.0,62900.0,74.13816
2026-02-24 14:00:00,62900.01,62926.52,62792.41,62792.42,120.5911
2026-02-24 14:05:00,62792.42,63016.0,62762.03,62906.2,56.36211
2026-02-24 14:10:00,62906.2,62972.79,62874.53,62944.02,57.37038
2026-02-24 14:15:00,62944.03,62985.98,62800.7,62853.87,64.95081
2026-02-24 14:20:00,62853.87,62980.0,62841.37,62951.27,38.95637
2026-02-24 14:25:00,62951.28,63029.07,62926.81,63000.89,50.43356
2026-02-24 14:30:00,63000.89,63057.52,62767.3,62821.37,140.1182
2026-02-24 14:35:00,62821.38,63276.97,62785.57,63174.81,185.74225
2026-02-24 14:40:00,63174.81,63463.83,63127.27,63336.41,211.96181
2026-02-24 14:45:00,63336.4,63654.4,63267.14,63577.98,195.44907
2026-02-24 14:50:00,63578.0,63834.21,63459.79,63653.86,182.75922
2026-02-24 14:55:00,63653.86,63692.6,63416.67,63453.99,103.49467
2026-02-24 15:00:00,63454.0,63488.88,63300.0,63404.42,102.20348
2026-02-24 15:05:00,63404.42,63583.3,63394.58,63520.28,93.84501
2026-02-24 15:10:00,63520.29,63661.0,63484.11,63585.0,85.40805
2026-02-24 15:15:00,63581.94,63819.8,63550.06,63773.7,157.9907
2026-02-24 15:20:00,63773.69,63970.05,63649.74,63888.66,145.93867
2026-02-24 15:25:00,63888.65,63960.0,63729.34,63928.22,92.09417
2026-02-24 15:30:00,63928.21,63983.72,63849.5,63905.82,121.34153
2026-02-24 15:35:00,63905.83,63925.48,63742.9,63769.54,70.5526
2026-02-24 15:40:00,63769.54,63821.11,63666.22,63748.29,49.87733
2026-02-24 15:45:00,63748.28,63880.1,63720.41,63872.22,40.82206
2026-02-24 15:50:00,63872.22,63878.05,63751.56,63848.39,66.2278
2026-02-24 15:55:00,63848.39,64031.76,63848.38,63973.97,100.80548
2026-02-24 16:00:00,63973.98,64428.9,63956.62,64306.11,345.10165
2026-02-24 16:05:00,64306.11,64338.56,64151.89,64200.16,234.91028
2026-02-24 16:10:00,64200.16,64254.79,64028.08,64163.3,112.88954
2026-02-24 16:15:00,64163.3,64219.38,64007.2,64149.35,109.80259
2026-02-24 16:20:00,64149.35,64150.79,63992.67,64020.82,79.05616
2026-02-24 16:25:00,64020.82,64071.55,63882.75,63956.21,54.00934
2026-02-24 16:30:00,63956.21,63971.14,63689.54,63749.52,122.64634
2026-02-24 16:35:00,63749.52,63968.85,63737.26,63950.25,79.97339
2026-02-24 16:40:00,63950.26,64132.15,63938.41,64043.02,82.91632
2026-02-24 16:45:00,64043.03,64059.65,63882.0,63893.58,47.41188
2026-02-24 16:50:00,63893.58,63936.46,63814.53,63912.26,66.59355
2026-02-24 16:55:00,63912.27,64300.0,63906.19,64265.52,87.89869
2026-02-24 17:00:00,64265.53,64310.28,64166.17,64259.93,80.94397
2026-02-24 17:05:00,64260.0,64520.0,64251.48,64429.87,168.41103
2026-02-24 17:10:00,64429.86,64462.9,64320.55,64412.0,110.39068
2026-02-24 17:15:00,64412.0,64412.0,64214.28,64253.89,93.46654
2026-02-24 17:20:00,64253.89,64321.0,64190.0,64276.16,68.12145
2026-02-24 17:25:00,64276.17,64296.79,64109.94,64147.96,200.15444
2026-02-24 17:30:00,64147.96,64200.0,64130.8,64163.76,26.00174
2026-02-24 17:35:00,64163.77,64264.55,64103.41,64232.99,33.27757
2026-02-24 17:40:00,64232.99,64245.89,64099.74,64099.75,36.94377
2026-02-24 17:45:00,64099.75,64208.65,64080.82,64144.2,90.11467
2026-02-24 17:50:00,64144.2,64149.81,64042.8,64106.89,72.26408
2026-02-24 17:55:00,64106.9,64264.37,64080.0,64219.71,37.23511
2026-02-24 18:00:00,64219.7,64414.88,64192.0,64242.97,106.35653
2026-02-24 18:05:00,64242.97,64276.74,64160.74,64196.01,42.74915
2026-02-24 18:10:00,64196.0,64196.0,63872.72,63970.62,160.01319
2026-02-24 18:15:00,63970.63,64232.0,63931.59,64231.99,68.57524
2026-02-24 18:20:00,64232.0,64348.91,64227.21,64287.66,67.80018
2026-02-24 18:25:00,64287.66,64317.14,64250.6,64292.0,23.14696
2026-02-24 18:30:00,64292.01,64391.06,64287.44,64360.96,43.20241
2026-02-24 18:35:00,64360.95,64369.27,64293.56,64367.0,39.91121
2026-02-24 18:40:00,64367.0,64498.18,64340.84,64370.98,72.98603
2026-02-24 18:45:00,64370.97,64478.59,64370.97,64478.58,51.03294
2026-02-24 18:50:00,64478.59,64500.0,64420.43,64467.56,54.06279
2026-02-24 18:55:00,64467.55,64475.6,64364.7,64435.06,80.05655
2026-02-24 19:00:00,64435.05,64611.0,64422.88,64513.46,117.35055
2026-02-24 19:05:00,64513.46,64743.11,64463.0,64566.8,181.26117
2026-02-24 19:10:00,64566.8,64575.1,64259.1,64310.66,61.79638
2026-02-24 19:15:00,64310.66,64366.0,64250.52,64284.55,47.15052
2026-02-24 19:20:00,64284.55,64426.79,64270.24,64376.65,53.04155
2026-02-24 19:25:00,64376.66,64392.13,64291.88,64312.96,18.74826
2026-02-24 19:30:00,64312.96,64414.44,64303.75,64378.34,26.19523
2026-02-24 19:35:00,64378.34,64419.39,64341.1,64419.38,28.01319
2026-02-24 19:40:00,64419.38,64518.96,64413.99,64472.18,84.74743
2026-02-24 19:45:00,64472.18,64487.74,64443.08,64453.84,22.42511
2026-02-24 19:50:00,64453.83,64488.58,64387.31,64408.49,54.04002
2026-02-24 19:55:00,64408.48,64480.0,64408.48,64435.03,27.52522
2026-02-24 20:00:00,64435.03,64460.71,64380.42,64443.2,19.08655
2026-02-24 20:05:00,64443.2,64481.76,64318.03,64323.31,49.75696
2026-02-24 20:10:00,64323.31,64431.55,64323.31,64397.43,32.65234
2026-02-24 20:15:00,64397.43,64506.45,64397.43,64435.99,32.88667
2026-02-24 20:20:00,64435.99,64496.87,64435.98,64488.83,15.75839
2026-02-24 20:25:00,64488.82,64508.61,64461.93,64473.95,40.82476
2026-02-24 20:30:00,64473.96,64591.99,64392.82,64503.15,63.18667
2026-02-24 20:35:00,64503.16,64524.6,64466.88,64485.6,19.69453
2026-02-24 20:40:00,64485.6,64500.0,64458.05,64499.99,22.86934
2026-02-24 20:45:00,64499.99,64520.69,64388.8,64393.29,39.8472
2026-02-24 20:50:00,64393.3,64512.44,64393.3,64435.51,26.38267
2026-02-24 20:55:00,64435.5,64490.19,64419.71,64472.9,46.27836
2026-02-24 21:00:00,64472.9,64472.9,64134.97,64164.0,140.92517
2026-02-24 21:05:00,64164.0,64248.38,64164.0,64231.33,37.30887
2026-02-24 21:10:00,64231.33,64253.72,64181.43,64241.1,17.7272
2026-02-24 21:15:00,64241.09,64241.1,63932.5,64027.01,101.71311
2026-02-24 21:20:00,64027.01,64078.83,64010.92,64078.82,28.45599
2026-02-24 21:25:00,64078.82,64092.02,63820.5,63916.22,66.59965
2026-02-24 21:30:00,63916.22,63960.84,63871.79,63897.51,44.96406
2026-02-24 21:35:00,63897.51,64070.22,63896.0,64008.88,45.43121
2026-02-24 21:40:00,64008.88,64028.1,64008.56,64015.28,10.13822
2026-02-24 21:45:00,64015.28,64084.17,64011.71,64028.73,43.1046
2026-02-24 21:50:00,64028.72,64035.21,63993.6,64013.99,16.76691
2026-02-24 21:55:00,64014.0,64086.29,64014.0,64042.66,23.27413
2026-02-24 22:00:00,64042.66,64200.0,63973.79,64198.35,53.85555
2026-02-24 22:05:00,64198.35,64219.41,64104.27,64183.99,25.60042
2026-02-24 22:10:00,64183.99,64227.81,64157.86,64219.6,25.54919
2026-02-24 22:15:00,64219.6,64219.7,64125.99,64138.3,24.70838
2026-02-24 22:20:00,64138.3,64187.24,64138.3,64145.5,9.12803
2026-02-24 22:25:00,64145.49,64168.11,64086.24,64145.11,17.32857
2026-02-24 22:30:00,64145.11,64152.26,64074.17,64140.89,19.97269
2026-02-24 22:35:00,64140.89,64187.23,64096.69,64137.38,22.06518
2026-02-24 22:40:00,64137.38,64159.44,64073.93,64090.44,24.95197
2026-02-24 22:45:00,64090.44,64145.52,64090.44,64104.24,12.95907
2026-02-24 22:50:00,64104.25,64104.25,63984.32,64027.97,21.22684
2026-02-24 22:55:00,64027.97,64133.54,64027.96,64120.95,30.81593
2026-02-24 23:00:00,64120.96,64148.7,64009.44,64009.45,42.81489
2026-02-24 23:05:00,64009.45,64009.45,63853.99,63872.55,98.9769
2026-02-24 23:10:00,63872.55,64092.74,63872.54,64071.98,31.89502
2026-02-24 23:15:00,64071.97,64115.9,64067.55,64107.15,45.46321
2026-02-24 23:20:00,64107.16,64220.04,64105.34,64125.99,35.83604
2026-02-24 23:25:00,64126.0,64194.39,64125.82,64185.01,20.2351
2026-02-24 23:30:00,64185.01,64213.93,64128.84,64164.65,31.109
2026-02-24 23:35:00,64164.65,64248.65,64164.65,64228.36,14.2401
2026-02-24 23:40:00,64228.35,64234.87,64128.29,64142.19,12.55156
2026-02-24 23:45:00,64142.19,64142.19,64087.53,64087.53,15.83187
2026-02-24 23:50:00,64087.54,64106.65,64027.0,64034.0,9.15009
2026-02-24 23:55:00,64034.0,64089.44,64028.1,64058.15,31.31327
2026-02-25 00:00:00,64058.15,64080.81,64014.72,64051.64,17.32082
2026-02-25 00:05:00,64051.64,64077.49,64000.0,64000.01,12.99887
2026-02-25 00:10:00,64000.01,64030.82,63913.27,63919.23,26.25392
2026-02-25 00:15:00,63919.22,64061.34,63918.26,64046.04,27.05229
2026-02-25 00:20:00,64046.04,64046.05,63971.74,64036.95,13.35425
2026-02-25 00:25:00,64036.95,64057.44,63947.72,63959.99,20.82712
2026-02-25 00:30:00,63960.0,64062.65,63960.0,64039.59,10.73328
2026-02-25 00:35:00,64039.6,64180.68,64039.6,64180.66,22.17109
2026-02-25 00:40:00,64180.65,64271.42,64101.0,64257.6,42.69715
2026-02-25 00:45:00,64257.59,64257.59,64139.19,64220.57,31.83577
2026-02-25 00:50:00,64220.58,64295.46,64220.57,64282.34,34.47147
2026-02-25 00:55:00,64282.35,64319.29,64215.38,64224.3,32.66434
2026-02-25 01:00:00,64224.29,64325.05,64145.2,64292.9,42.11318
2026-02-25 01:05:00,64292.89,64457.14,64282.47,64424.62,78.14551
2026-02-25 01:10:00,64424.62,65940.92,64408.68,65606.34,963.61778
2026-02-25 01:15:00,65606.34,65995.01,65423.53,65881.2,292.58139
2026-02-25 01:20:00,65881.2,66300.0,65780.6,66041.99,436.42807
2026-02-25 01:25:00,66042.0,66239.69,65918.57,65944.66,238.93598
2026-02-25 01:30:00,65944.67,66128.41,65944.66,66007.15,138.52357
2026-02-25 01:35:00,66007.15,66271.99,65974.73,66144.64,191.32884
2026-02-25 01:40:00,66144.64,66180.18,65769.46,65813.69,168.26478
2026-02-25 01:45:00,65813.68,66057.14,65784.1,66027.26,93.38679
2026-02-25 01:50:00,66027.27,66048.6,65833.31,65890.15,111.04411
2026-02-25 01:55:00,65890.16,65984.74,65845.94,65896.75,85.71056
2026-02-25 02:00:00,65896.74,66150.93,65890.62,65939.35,290.68162
2026-02-25 02:05:00,65939.35,66310.0,65910.92,66088.65,266.67275
2026-02-25 02:10:00,66088.65,66283.0,66036.51,66229.81,119.60804
2026-02-25 02:15:00,66229.81,66257.4,66100.0,66141.48,69.85227
2026-02-25 02:20:00,66141.48,66202.55,66085.55,66091.05,82.47767
2026-02-25 02:25:00,66091.05,66190.11,66036.58,66113.25,64.21159
2026-02-25 02:30:00,66113.24,66173.73,65950.0,65953.79,76.64419
2026-02-25 02:35:00,65953.79,66041.89,65953.79,65958.0,33.99401
2026-02-25 02:40:00,65958.01,65967.67,65883.01,65933.96,50.6339
2026-02-25 02:45:00,65933.96,65984.52,65926.85,65976.42,45.04577
2026-02-25 02:50:00,65976.41,66025.93,65903.82,65950.01,70.11724
2026-02-25 02:55:00,65950.01,65964.66,65866.66,65884.83,82.97697
2026-02-25 03:00:00,65884.84,65947.77,65807.35,65875.16,62.87034
2026-02-25 03:05:00,65875.17,65955.87,65832.35,65882.0,48.7438
2026-02-25 03:10:00,65882.0,65909.21,65818.28,65834.99,41.32269
2026-02-25 03:15:00,65834.99,65848.61,65552.94,65574.07,111.66318
2026-02-25 03:20:00,65574.08,65695.63,65493.8,65546.36,134.25366
2026-02-25 03:25:00,65546.36,65654.48,65546.36,65586.17,37.46682
2026-02-25 03:30:00,65586.17,65636.61,65504.07,65540.38,66.09291
2026-02-25 03:35:00,65540.38,65577.86,65371.99,65481.52,85.58543
2026-02-25 03:40:00,65481.52,65495.97,65405.86,65459.61,58.66835
2026-02-25 03:45:00,65459.62,65553.28,65370.43,65408.0,71.74426
2026-02-25 03:50:00,65407.99,65513.74,65350.28,65429.92,43.9284
2026-02-25 03:55:00,65429.91,65452.4,65388.12,65391.73,39.45534
